date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:19:28	1077597/1077597	---M--	200	added ('OK')	image/png	etag:%22a21c012e173a5deb01fd3bdf778b8e30%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/63a4283e14e99c0d22d2347b_image-20221220-151953.png	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/63a4283e14e99c0d22d2347b_image-20221220-151953.png	(from https://www.kula.ai/blog/employee-referral-system)
19:19:28	445166/445166	---M--	200	added ('OK')	image/png	etag:%223efc37e661d0d65fc1ebc215dcb20066%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/63a4292230882679f1fc208e_image-20221220-152004.png	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/63a4292230882679f1fc208e_image-20221220-152004.png	(from https://www.kula.ai/blog/employee-referral-system)
19:19:30	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:49:29%20GMT	https://www.kula.ai/book-demo?utm_source=website&utm_medium=blog	C:/Users/User/Desktop/kula.ai/www.kula.ai/book-demo131b	(from https://www.kula.ai/blog/employee-referral-system)
19:19:30	570089/570089	---M--	200	added ('OK')	image/png	etag:%222b4312d6a46c6040393e22c7d285b574%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/63a4382916e186be060fa518_intro-request-email.png	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/63a4382916e186be060fa518_intro-request-email.png	(from https://www.kula.ai/blog/employee-referral-system)
19:19:31	2334462/2334462	---M--	200	added ('OK')	image/gif	etag:%2285e37395e9b60979f26a830daf04b62c%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/63a435d5308826367afd131f_Kula-design-Marketing_-Circle-Type-1%20(1).2022-12-22%2011_17_18.gif	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/63a435d5308826367afd131f_Kula-design-Marketing_-Circle-Type-1%20(1).2022-12-22%2011_17_18.gif	(from https://www.kula.ai/blog/employee-referral-system)
19:19:33	2008363/2008363	---M--	200	added ('OK')	image/png	etag:%22aabd543886df747bc9f27aca1a1f62d9%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/635d639c618e0a2f32ae9261_image%20(2).png	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/635d639c618e0a2f32ae9261_image%20(2).png	(from https://www.kula.ai/blog/saastr)
19:19:33	833996/833996	---M--	200	added ('OK')	image/png	etag:%22ecbe77098b797c12d2dcb6752c2ac8af%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/635d634670620b84b5ca7a3d_BVvgBdF0fo0PuwckG7aaX4A8s6lqtpBx2FqZstzOw5Cukmg7jgJtB8OKOImoGuErgMeG0tJY65GVwjgAYIxelsLV_-dl5EteAw8VFrYm81PrGQDZqTgqr7r2WzMMlAa9WU_Nfl2A-J96lc6lFo79xQTepzSdNUfbd--4tNvdyCzcxopYp8nWtKT47w.png	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/635d634670620b84b5ca7a3d_BVvgBdF0fo0PuwckG7aaX4A8s6lqtpBx2FqZstzOw5Cukmg7jgJtB8OKOImoGuErgMeG0tJY65GVwjgAYIxelsLV_-dl5EteAw8VFrYm81PrGQDZqTgqr7r2WzMMlAa9W	(from https://www.kula.ai/blog/saastr)
19:19:34	539149/539149	---M--	200	added ('OK')	image/png	etag:%229851b755348684a5ccf2845670f4f710%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/630c934a81ab101ac82d5c75_620b99393333fcd8ce85163b_Circle-1.png	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/630c934a81ab101ac82d5c75_620b99393333fcd8ce85163b_Circle-1.png	(from https://www.kula.ai/blog/idea-to-life)
19:19:35	626139/626139	---M--	200	added ('OK')	image/png	etag:%22fb9c08f598a742a556ea1f3d95c0171d%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/630c934aa0cd1433fcce1411_620b9bb663dc665460a844aa_extension.png	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/630c934aa0cd1433fcce1411_620b9bb663dc665460a844aa_extension.png	(from https://www.kula.ai/blog/idea-to-life)
19:19:35	279770/279770	---M--	200	added ('OK')	image/png	etag:%227d52bd5da76f1ebcbfd569a1e4c90d94%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/630c934a5ada9ad361c68629_620b9c4700a622bf9b1f7578_vouch.png	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/630c934a5ada9ad361c68629_620b9c4700a622bf9b1f7578_vouch.png	(from https://www.kula.ai/blog/idea-to-life)
19:19:36	2662766/2662766	---M--	200	added ('OK')	image/png	etag:%22209f61c4a4e3e2dbf44c5cbfda7c42e2%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/6343c31fc245b86c1ada5ab6_achu-blog.png	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/6343c31fc245b86c1ada5ab6_achu-blog.png	(from https://www.kula.ai/blog/kula-year-one)
19:19:37	646296/646296	---M--	200	added ('OK')	image/png	etag:%22596e1d64afe7dfb46a956be3d6052a10%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/63bee922d4c8ece94c1ae8f1_Blog-image.png	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/63bee922d4c8ece94c1ae8f1_Blog-image.png	(from https://www.kula.ai/blog/candidate-sourcing-tips)
19:19:37	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:49:36%20GMT	https://www.kula.ai/outreach	C:/Users/User/Desktop/kula.ai/www.kula.ai/outreach	(from https://www.kula.ai/blog/candidate-sourcing-tips)
19:19:38	1942725/1942725	---M--	200	added ('OK')	image/png	etag:%22572639f1bc3cb5012f6db783898d835b%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/630c81045f2fc18ae2b90abe_62cd0ecbac3ba872c36f9f02_Frame%25205.png	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/630c81045f2fc18ae2b90abe_62cd0ecbac3ba872c36f9f02_Frame%205.png	(from https://www.kula.ai/blog/candidate-sourcing-tips)
19:19:39	198937/198937	---M--	200	added ('OK')	image/png	etag:%2272d40b5ef4d068c61238235e1e12867c%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/630c7ca9cf47ce658f6fd72b_62316354426883b43459d844_recruiter%2520follow%2520up%2520email.png	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/630c7ca9cf47ce658f6fd72b_62316354426883b43459d844_recruiter%20follow%20up%20email.png	(from https://www.kula.ai/blog/what-is-a-talent-crm-a-recruiters-guide)
19:19:39	844015/844015	---M--	200	added ('OK')	image/png	etag:%229ac0944b3283b10a670b037082e9c9b5%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/630c81048bbbed58c0be01c3_62b98d5bd6b4d41320ef7281_HnB7RcECyozEmz4FvP6ZQQieg2wRsfBZs7RlvfHMXGo9KzctgiDN66j8b1_1lWsVOzvAu64AJyx3HgcgSBEHfElgF5aHLXdMGF3WyacT89pz13Tcispi86a-xSQSJkdu3hlk5KMUiY_jDu9aEQ.png	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/630c81048bbbed58c0be01c3_62b98d5bd6b4d41320ef7281_HnB7RcECyozEmz4FvP6ZQQieg2wRsfBZs7RlvfHMXGo9KzctgiDN66j8b1_1lWsVOzvAu64AJyx3HgcgSBEHfElgF5aHLXdMGF3WyacT	(from https://www.kula.ai/blog/candidate-sourcing-tips)
19:19:51	1170330/1170330	---M--	200	added ('OK')	image/png	etag:%225ddf186e0603bdd801c39500dad7eb29%22	https://global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/630ef2abc8d2fb25173a3c76_suman-blog%20(1).png	C:/Users/User/Desktop/kula.ai/global-uploads.webflow.com/62efcfb57ed5f41e3fd0f849/630ef2abc8d2fb25173a3c76_suman-blog%20(1).png	(from https://www.kula.ai/blog/suman-culture-kula)
19:20:01	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:49:39%20GMT	https://www.kula.ai/resources/outbound-recruiting-playbook	C:/Users/User/Desktop/kula.ai/www.kula.ai/resources/outbound-recruiting-playbook	(from https://www.kula.ai/)
19:20:02	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Sat,%2021%20Jan%202023%2013:49:39%20GMT	https://www.kula.ai/blog/talent-operations	C:/Users/User/Desktop/kula.ai/www.kula.ai/blog/talent-operations	(from https://www.kula.ai/blog)
19:20:02	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:49:39%20GMT	https://www.kula.ai/book-demo	C:/Users/User/Desktop/kula.ai/www.kula.ai/book-demo	(from https://www.kula.ai/)
19:20:14	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:49:52%20GMT	https://www.kula.ai/%22https://global-uploads.webflow.com/62efc7cb58ad153bfb146988/6341303c29c5340961dc9ae6_Mco-1-poster-00001.jpg%22	C:/Users/User/Desktop/kula.ai/www.kula.ai/_https_/global-uploads.webflow.com/62efc7cb58ad153bfb146988/6341303c29c5340961dc9ae6_Mco-1-poster-00001.jpg_	(from https://www.kula.ai/)
19:20:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:50:01%20GMT	https://www.kula.ai/%22https://global-uploads.webflow.com/62efc7cb58ad153bfb146988/63413ff244f1dc616b7148a0_Mco-poster-00001.jpg%22	C:/Users/User/Desktop/kula.ai/www.kula.ai/_https_/global-uploads.webflow.com/62efc7cb58ad153bfb146988/63413ff244f1dc616b7148a0_Mco-poster-00001.html	(from https://www.kula.ai/)
19:20:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:50:02%20GMT	https://www.kula.ai/%22https://global-uploads.webflow.com/62efc7cb58ad153bfb146988/634522ad8a89ddfab738c792_circle-screen-poster-00001.jpg%22	C:/Users/User/Desktop/kula.ai/www.kula.ai/_https_/global-uploads.webflow.com/62efc7cb58ad153bfb146988/634522ad8a89ddfab738c792_circle-screen-poster-00001.html	(from https://www.kula.ai/)
19:20:24	0/-1	---M--	502	error ('')			https://www.kula.ai/privacy-policy	C:/Users/User/Desktop/kula.ai/www.kula.ai/privacy-policy	(from https://www.kula.ai/)
19:20:25	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Sat,%2021%20Jan%202023%2013:50:02%20GMT	https://www.kula.ai/%22https://global-uploads.webflow.com/62efc7cb58ad153bfb146988/63455a67996ba248148c4e31_add-options%20(3	C:/Users/User/Desktop/kula.ai/www.kula.ai/_https_/global-uploads.webflow.com/62efc7cb58ad153bfb146988/63455a67996ba248148c4e31_add-options%20(3	(from https://www.kula.ai/)
19:20:36	16/16	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2021%20Jan%202023%2013:50:14%20GMT	https://www.kula.ai/%22https://global-uploads.webflow.com/62efc7cb58ad153bfb146988/634559d23a74fd058882bc4c_New-file%20(3	C:/Users/User/Desktop/kula.ai/www.kula.ai/_https_/global-uploads.webflow.com/62efc7cb58ad153bfb146988/634559d23a74fd058882bc4c_New-file%20(3	(from https://www.kula.ai/)
19:20:46	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:50:24%20GMT	https://www.kula.ai/%22https://global-uploads.webflow.com/62efc7cb58ad153bfb146988/63455a2d7f2bcd7b198691ad_New-file-[copy]-[copy]%20(2	C:/Users/User/Desktop/kula.ai/www.kula.ai/_https_/global-uploads.webflow.com/62efc7cb58ad153bfb146988/63455a2d7f2bcd7b198691ad_New-file-[copy]-[copy]%20(2	(from https://www.kula.ai/)
19:20:48	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:50:25%20GMT	https://www.kula.ai/terms-of-use	C:/Users/User/Desktop/kula.ai/www.kula.ai/terms-of-use	(from https://www.kula.ai/)
19:20:49	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:50:26%20GMT	https://www.kula.ai/cookie-policy	C:/Users/User/Desktop/kula.ai/www.kula.ai/cookie-policy	(from https://www.kula.ai/)
19:20:59	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:50:36%20GMT	https://www.kula.ai/href	C:/Users/User/Desktop/kula.ai/www.kula.ai/href	(from https://www.kula.ai/)
19:21:09	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:50:46%20GMT	https://www.kula.ai/blog/kula-pre-seed-funding	C:/Users/User/Desktop/kula.ai/www.kula.ai/blog/kula-pre-seed-funding	(from https://www.kula.ai/blog/seed-funding)
19:21:11	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:50:48%20GMT	https://www.kula.ai/blog/href	C:/Users/User/Desktop/kula.ai/www.kula.ai/blog/href	(from https://www.kula.ai/blog/seed-funding)
19:21:11	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:50:49%20GMT	https://www.kula.ai/%22https://global-uploads.webflow.com/62efc7cb58ad153bfb146988/6341392d3ef0a554df36f2f4_blueprints-poster-00001.jpg%22	C:/Users/User/Desktop/kula.ai/www.kula.ai/_https_/global-uploads.webflow.com/62efc7cb58ad153bfb146988/6341392d3ef0a554df36f2f4_blueprints-poster-00001.jpg_	(from https://www.kula.ai/kula-outreach)
19:21:21	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:50:59%20GMT	https://www.kula.ai/%22https://global-uploads.webflow.com/62efc7cb58ad153bfb146988/63413d47da79c94bf6afc7af_Reports=putreach-poster-00001.jpg%22	C:/Users/User/Desktop/kula.ai/www.kula.ai/_https_/global-uploads.webflow.com/62efc7cb58ad153bfb146988/63413d47da79c94bf6afc7af_Reports=putreach-poster-00001.html	(from https://www.kula.ai/kula-outreach)
19:21:21	0/-1	---M--	502	error ('')			https://www.kula.ai/privacy-policy	C:/Users/User/Desktop/kula.ai/www.kula.ai/privacy-policy	(from https://www.kula.ai/)
19:21:21	0/-1	---M--	502	error ('')			https://www.kula.ai/resources/outbound-recruiting-playbook?utm_source=blog&utm_medium=inline-cta	C:/Users/User/Desktop/kula.ai/www.kula.ai/resources/outbound-recruiting-playbookdcde	(from https://www.kula.ai/blog/make-candidates-respond-to-your-outbound-recruiting-emails-in-2023)
19:21:21	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Sat,%2021%20Jan%202023%2013:51:11%20GMT	https://www.kula.ai/blog/talent-operations	C:/Users/User/Desktop/kula.ai/www.kula.ai/blog/talent-operations	(from https://www.kula.ai/blog)
19:21:21	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:51:09%20GMT	https://www.kula.ai/book-demo?utm_source=website&utm_medium=blog	C:/Users/User/Desktop/kula.ai/www.kula.ai/book-demo131b	(from https://www.kula.ai/blog/employee-referral-system)
19:21:21	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:51:11%20GMT	https://www.kula.ai/outreach	C:/Users/User/Desktop/kula.ai/www.kula.ai/outreach	(from https://www.kula.ai/blog/candidate-sourcing-tips)
19:21:21	0/-1	---M--	502	error ('')			https://www.kula.ai/resources/outbound-recruiting-playbook?utm_source=blog&utm_medium=inline-cta	C:/Users/User/Desktop/kula.ai/www.kula.ai/resources/outbound-recruiting-playbookdcde	(from https://www.kula.ai/blog/make-candidates-respond-to-your-outbound-recruiting-emails-in-2023)
19:21:22	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:51:20%20GMT	https://www.kula.ai/book-demo?utm_source=website&utm_medium=blog	C:/Users/User/Desktop/kula.ai/www.kula.ai/book-demo131b	(from https://www.kula.ai/blog/employee-referral-system)
19:21:22	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2021%20Jan%202023%2013:51:21%20GMT	https://www.kula.ai/outreach	C:/Users/User/Desktop/kula.ai/www.kula.ai/outreach	(from https://www.kula.ai/blog/candidate-sourcing-tips)
